"subjectID","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
14,"STANDING",0.233275,-0.011342,-0.086833,-0.145484,0.485397,0.836563,0.09814,-0.008315,-0.03236,0.005052,-0.153424,0.149124,-0.105447,-0.037268,-0.056617,-0.905978,-0.905978,-0.972576,-0.904665,-0.975621,-0.933936,-0.930367,-0.927882,-0.44295,-0.149752,0.031344,-0.972011,-0.969342,-0.968593,-0.158599,-0.231153,-0.088792,-0.949959,-0.938088,-0.949107,-0.236882,-0.277834,0.023333,-0.899464,-0.131771,-0.967989,0.175723,-0.930152,-0.190837,-0.966455,0.121644,-0.917502,-0.909697,-0.900332,-0.862137,-0.948775,-0.901304,-0.971474,-0.968128,-0.972432,-0.957221,-0.9325,-0.952297,-0.970275,-0.968043,-0.979711,-0.856593,-0.856593,-0.966451,-0.913433,-0.96401,-0.911973,-0.905221,-0.894056,-0.973491,-0.969113,-0.974914,-0.95974,-0.929955,-0.95779,-0.859606,-0.963607,-0.91776,-0.963666
14,"SITTING",0.279991,-0.008706,-0.100401,0.939039,-0.036453,-0.094597,0.074188,-0.004362,-0.010574,-0.04404,-0.071348,0.092852,-0.092161,-0.043458,-0.052012,-0.944198,-0.944198,-0.976521,-0.942756,-0.988318,-0.976457,-0.932645,-0.944126,-0.145044,-0.090428,-0.035796,-0.981567,-0.968952,-0.972752,0.003571,-0.232144,-0.149511,-0.978577,-0.969807,-0.957021,-0.107487,-0.341283,-0.083499,-0.94059,0.015368,-0.972985,0.198414,-0.963321,-0.171971,-0.987324,0.074068,-0.976302,-0.914936,-0.922775,-0.97628,-0.950323,-0.938416,-0.980891,-0.967828,-0.976133,-0.98083,-0.962048,-0.952904,-0.990284,-0.986911,-0.982819,-0.925496,-0.925496,-0.973343,-0.947081,-0.986964,-0.976303,-0.911591,-0.917678,-0.981921,-0.968944,-0.97818,-0.981573,-0.958227,-0.956029,-0.929194,-0.972959,-0.946518,-0.987065
14,"LAYING",0.280546,-0.015208,-0.103818,0.87532,-0.226692,-0.338175,0.073793,0.005796,-0.007208,-0.022089,-0.055811,0.079048,-0.100718,-0.04501,-0.050904,-0.943457,-0.943457,-0.972966,-0.94353,-0.974873,-0.9727,-0.942178,-0.942422,-0.245905,-0.138431,0.00253,-0.978182,-0.96725,-0.966718,0.023759,-0.212197,-0.069083,-0.957112,-0.950836,-0.951,-0.306016,-0.278004,-0.198897,-0.949715,-0.03747,-0.970214,0.214252,-0.944406,-0.191031,-0.969176,0.012541,-0.973269,-0.928526,-0.922276,-0.972005,-0.965781,-0.940758,-0.978249,-0.966362,-0.970767,-0.961092,-0.946281,-0.946589,-0.969949,-0.970693,-0.974688,-0.936736,-0.936736,-0.970437,-0.931426,-0.966834,-0.973606,-0.926056,-0.917782,-0.980397,-0.96783,-0.973594,-0.962741,-0.944307,-0.950163,-0.9398,-0.969678,-0.934816,-0.966019
14,"WALKING",0.27196,-0.021779,-0.106756,0.802974,-0.270315,-0.422495,0.072088,0.024116,0.019972,-0.003477,-0.082968,0.051322,-0.110656,-0.043897,-0.038883,-0.144405,-0.144405,-0.377293,-0.137209,-0.519895,-0.421498,-0.174602,-0.177366,-0.358805,-0.143667,-0.175529,-0.472361,-0.376767,-0.415899,-0.255901,-0.363464,-0.323114,-0.508596,-0.215895,-0.212926,-0.159442,-0.420296,-0.36097,-0.373517,-0.036833,-0.431591,0.164708,-0.311386,-0.039835,-0.591037,0.200917,-0.402639,-0.053613,0.051884,-0.974817,-0.954456,-0.947517,-0.454497,-0.34434,-0.472791,-0.600388,-0.014839,-0.126091,-0.57176,-0.536738,-0.497188,-0.363806,-0.363806,-0.439747,-0.201402,-0.606103,-0.39586,-0.054271,0.085489,-0.484798,-0.353527,-0.52889,-0.630082,0.083295,-0.180233,-0.45749,-0.453426,-0.265505,-0.655678
14,"WALKING_DOWNSTAIRS",0.293422,-0.020014,-0.092833,0.816296,-0.264255,-0.392556,0.042863,0.029134,0.010495,-0.014708,-0.094529,0.035334,-0.10862,-0.074059,-0.061598,0.185538,0.185538,0.03536,0.16634,-0.275121,0.021254,0.371482,0.280736,-0.34961,-0.007777,-0.098434,-0.033782,0.164775,-0.024879,-0.271012,-0.306939,-0.2953,-0.295316,0.013208,0.492414,-0.250106,-0.207057,-0.113453,0.471905,0.000464,0.186223,-0.001709,-0.078757,0.080035,-0.254747,0.052934,0.017831,0.37887,0.451576,-0.919099,-0.920726,-0.879565,0.01296,0.192792,-0.133634,-0.354552,0.05699,0.356199,-0.537002,-0.284318,0.091386,0.428406,0.428406,0.194709,-0.066514,-0.274744,0.014083,0.293634,0.427564,-0.03024,0.138738,-0.244857,-0.378883,0.074139,0.182795,0.178685,0.194263,-0.223927,-0.356849
14,"WALKING_UPSTAIRS",0.262421,-0.020439,-0.11228,0.688256,-0.32268,-0.495089,0.08033,-0.018313,0.003442,0.081384,-0.1235,-0.044138,-0.128267,-0.020775,-0.013724,0.140108,0.140108,-0.283664,0.365779,-0.399922,-0.323508,0.016394,0.191694,-0.389134,-0.366543,-0.367877,-0.383497,-0.347607,-0.264008,-0.263935,-0.487348,-0.521529,-0.441048,0.118688,0.196703,-0.389724,-0.521877,-0.501573,-0.075985,-0.168724,-0.288744,0.039929,0.048859,-0.287413,-0.457251,0.076347,-0.309397,0.307196,0.609018,-0.928524,-0.907231,-0.875451,-0.36878,-0.336427,-0.327869,-0.454283,0.476519,0.564876,-0.646611,-0.37148,-0.359817,-0.019769,-0.019769,-0.337086,0.299976,-0.485819,-0.30498,0.356073,0.687124,-0.410968,-0.371572,-0.391078,-0.464743,0.646234,0.522454,-0.143254,-0.409848,0.23666,-0.564964
15,"STANDING",0.289476,-0.01663,-0.11853,-0.171993,0.899243,-0.036919,0.076752,0.012398,-0.004439,-0.01683,-0.06197,0.113452,-0.102267,-0.041588,-0.062433,-0.955341,-0.955341,-0.97989,-0.944605,-0.983235,-0.974016,-0.962461,-0.951566,-0.148912,0.240597,0.062747,-0.98133,-0.970833,-0.974776,0.114787,0.014106,0.001034,-0.955414,-0.964311,-0.95819,-0.154987,-0.14602,0.000812,-0.956001,0.127358,-0.973681,0.273485,-0.946813,-0.196344,-0.975728,0.088667,-0.972256,-0.962759,-0.929587,-0.96151,-0.986036,-0.95071,-0.981739,-0.970922,-0.978403,-0.957168,-0.961143,-0.956537,-0.973924,-0.980483,-0.980113,-0.943314,-0.943314,-0.973644,-0.924043,-0.97365,-0.971719,-0.96459,-0.923924,-0.983949,-0.973215,-0.980745,-0.958224,-0.959992,-0.960016,-0.945509,-0.97253,-0.923682,-0.972646
15,"SITTING",0.272903,-0.011719,-0.113661,0.890364,0.210849,0.002816,0.078479,-0.008984,-0.002372,-0.037711,-0.080343,0.095198,-0.095365,-0.039607,-0.052415,-0.95867,-0.95867,-0.986108,-0.957332,-0.992189,-0.98662,-0.938926,-0.963227,-4.2e-05,0.096686,0.151053,-0.988106,-0.978159,-0.984908,0.240023,-7e-06,0.039756,-0.986153,-0.979202,-0.966732,0.105476,-0.154626,-0.008673,-0.949752,0.157506,-0.984689,0.242818,-0.973762,-0.054404,-0.990181,0.208017,-0.987084,-0.922407,-0.949338,-0.982621,-0.943561,-0.952974,-0.988162,-0.978127,-0.987011,-0.988204,-0.975322,-0.963766,-0.992889,-0.990313,-0.987937,-0.937978,-0.937978,-0.984639,-0.963475,-0.98972,-0.987385,-0.919163,-0.945705,-0.989314,-0.979713,-0.987694,-0.988882,-0.973456,-0.966229,-0.941196,-0.983276,-0.963378,-0.989504
15,"LAYING",0.278916,-0.018352,-0.105911,0.965529,-0.164713,0.064598,0.075228,0.006173,-0.006587,-0.026243,-0.065964,0.076195,-0.101359,-0.043851,-0.052278,-0.961208,-0.961208,-0.981495,-0.946961,-0.984407,-0.986725,-0.943349,-0.965474,0.062718,-0.034499,0.099396,-0.985353,-0.967885,-0.982632,0.267948,-0.173615,0.065048,-0.95038,-0.975134,-0.968265,-0.188671,-0.130161,-0.051238,-0.960337,0.032896,-0.979079,0.293685,-0.956734,-0.199914,-0.983188,0.057024,-0.988949,-0.9319,-0.95167,-0.988432,-0.965688,-0.95881,-0.985459,-0.96772,-0.985302,-0.947791,-0.971333,-0.968167,-0.971514,-0.988107,-0.981293,-0.9486,-0.9486,-0.979995,-0.931287,-0.981433,-0.990061,-0.930286,-0.947906,-0.986934,-0.969934,-0.986654,-0.948275,-0.969443,-0.971282,-0.950204,-0.980184,-0.928838,-0.98033
15,"WALKING",0.273899,-0.017081,-0.107622,0.951524,-0.233918,0.075736,0.089777,0.008906,0.000659,-0.055488,-0.061243,0.084248,-0.077669,-0.055254,-0.051098,-0.186515,-0.186515,-0.320129,-0.243711,-0.54398,-0.317441,0.111321,-0.554942,-0.395518,0.029176,-0.005908,-0.390822,-0.066938,-0.648905,-0.292088,-0.33056,-0.186832,-0.253399,-0.535422,-0.461464,-0.149193,-0.339593,-0.048517,-0.275156,0.078226,-0.289754,0.016417,-0.489166,-0.045881,-0.645075,0.00706,-0.327962,0.138913,-0.518933,-0.978397,-0.971057,-0.958059,-0.373218,-0.031927,-0.686268,-0.329625,-0.420865,-0.486533,-0.283768,-0.702403,-0.591669,-0.323878,-0.323878,-0.310071,-0.425798,-0.637786,-0.332521,0.080565,-0.537026,-0.4115,-0.060684,-0.723051,-0.357633,-0.365361,-0.543998,-0.458345,-0.342412,-0.48175,-0.65401
15,"WALKING_DOWNSTAIRS",0.280199,-0.00563,-0.110526,0.932302,-0.167462,0.078882,0.071146,0.015116,-0.010021,-0.136619,-0.034676,0.071176,-0.048253,-0.049542,-0.033921,0.320449,0.320449,-0.037267,-0.121686,-0.509467,0.23531,0.167518,-0.259812,-0.445577,0.023364,0.180749,0.061969,-0.026977,-0.345377,-0.377131,-0.386323,-0.117402,-0.22736,-0.402332,-0.183195,-0.246347,-0.134716,-0.064512,0.33115,-0.058179,0.158413,-0.079966,-0.373899,-0.110971,-0.565396,0.056416,0.406471,0.186532,-0.281982,-0.942806,-0.925686,-0.934008,0.134594,0.015806,-0.404006,-0.318693,-0.373208,-0.250648,-0.455981,-0.574964,-0.394542,0.353204,0.353204,0.159632,-0.28425,-0.56364,0.466326,0.119994,-0.357408,0.108063,-0.007229,-0.461599,-0.35163,-0.360973,-0.343673,0.153124,0.150508,-0.349387,-0.593472
15,"WALKING_UPSTAIRS",0.270188,-0.028752,-0.116952,0.918545,-0.314961,0.08118,0.072972,-0.004174,-0.005259,0.090334,-0.154721,0.091168,-0.144486,-0.036542,-0.076724,-0.000971,-0.000971,-0.31605,-0.201217,-0.663637,-0.074633,-0.101935,-0.539591,-0.505014,-0.149771,-0.250962,-0.237053,-0.338102,-0.714554,-0.4395,-0.468497,-0.313515,-0.361097,-0.517025,-0.485702,-0.284367,-0.46521,-0.219123,-0.165242,-0.038302,-0.261957,0.10096,-0.453694,-0.291978,-0.731422,0.144011,-0.026097,-0.004065,-0.379717,-0.952562,-0.927649,-0.921618,-0.186945,-0.311861,-0.748809,-0.415251,-0.330233,-0.477366,-0.525534,-0.763054,-0.657908,-0.136552,-0.136552,-0.313364,-0.288429,-0.748955,-0.008382,-0.019133,-0.3496,-0.207232,-0.330391,-0.783005,-0.437225,-0.243612,-0.523744,-0.255659,-0.391313,-0.308586,-0.793104
16,"STANDING",0.274227,-0.01661,-0.10731,-0.206784,-0.019927,0.893884,0.078396,0.013281,-0.001541,-0.016155,-0.113675,0.096621,-0.10221,-0.034774,-0.057679,-0.961835,-0.961835,-0.98835,-0.951777,-0.99084,-0.980213,-0.963636,-0.97458,-0.346414,-0.183018,0.130679,-0.98858,-0.984753,-0.985545,0.065597,-0.01858,0.065208,-0.975892,-0.976093,-0.985958,-0.125552,-0.215508,0.100236,-0.968021,-0.121302,-0.987515,0.353266,-0.97025,-0.124999,-0.988695,0.090988,-0.973691,-0.943061,-0.96549,-0.963762,-0.966087,-0.967886,-0.988417,-0.984867,-0.987644,-0.977011,-0.970748,-0.984781,-0.985835,-0.989047,-0.994465,-0.957896,-0.957896,-0.987891,-0.95902,-0.988212,-0.971409,-0.937084,-0.962524,-0.989287,-0.986215,-0.988349,-0.97751,-0.968135,-0.985731,-0.958112,-0.987247,-0.958975,-0.988058
16,"SITTING",0.280769,-0.01025,-0.08914,0.942457,-0.086588,0.089268,0.073435,0.009856,-0.011503,-0.041201,-0.057453,0.079574,-0.09572,-0.045037,-0.058837,-0.96188,-0.96188,-0.987473,-0.946417,-0.992445,-0.987044,-0.961457,-0.959552,-0.007579,0.149988,0.13156,-0.990964,-0.981752,-0.981178,0.203453,-0.027203,0.011017,-0.978633,-0.966796,-0.960058,0.138693,-0.174806,0.207113,-0.958335,0.240617,-0.983969,0.320055,-0.954061,0.000688,-0.989363,0.232632,-0.986826,-0.951608,-0.939672,-0.980158,-0.968023,-0.945814,-0.990861,-0.981801,-0.983487,-0.981037,-0.958337,-0.960288,-0.989583,-0.990622,-0.988364,-0.941051,-0.941051,-0.983615,-0.937942,-0.988261,-0.986892,-0.949829,-0.934652,-0.991568,-0.983231,-0.984362,-0.982058,-0.954344,-0.96427,-0.942588,-0.982191,-0.938863,-0.987506
16,"LAYING",0.283497,-0.0166,-0.103658,0.941588,-0.057887,-0.166737,0.073644,0.012077,-0.004763,-0.029934,-0.068668,0.086734,-0.100107,-0.042498,-0.054434,-0.969949,-0.969949,-0.989205,-0.972528,-0.992849,-0.989428,-0.969314,-0.97,-0.016237,0.067357,0.052516,-0.991039,-0.982425,-0.986092,0.267452,-0.011076,-0.005278,-0.973157,-0.983594,-0.983639,-0.11757,-0.180189,0.007915,-0.971083,0.092492,-0.986503,0.344674,-0.975449,-0.083594,-0.991172,0.211078,-0.989077,-0.960298,-0.953469,-0.98536,-0.980552,-0.959563,-0.991026,-0.982622,-0.988074,-0.9734,-0.98011,-0.982357,-0.987102,-0.992589,-0.992699,-0.957294,-0.957294,-0.986762,-0.964106,-0.990809,-0.989101,-0.958174,-0.94854,-0.991847,-0.984236,-0.988658,-0.973927,-0.978402,-0.983527,-0.957174,-0.985913,-0.963575,-0.990673
16,"WALKING",0.276024,-0.020429,-0.108804,0.925981,-0.066825,-0.217351,0.077022,0.009684,0.003608,-0.015172,-0.069596,0.081865,-0.110917,-0.043388,-0.053299,-0.258767,-0.258767,-0.363144,-0.485932,-0.671542,-0.39479,-0.321501,-0.244363,-0.350682,-0.027039,0.030981,-0.441406,-0.454271,-0.422332,-0.330912,-0.396512,-0.453929,-0.595746,-0.619732,-0.432885,-0.184032,-0.087048,-0.285079,-0.410463,0.1756,-0.378278,0.0922,-0.669229,0.179727,-0.720682,0.107676,-0.404693,-0.31457,-0.1598,-0.98247,-0.973785,-0.961387,-0.396224,-0.425564,-0.440258,-0.654172,-0.612594,-0.36549,-0.67589,-0.712238,-0.571265,-0.471809,-0.471809,-0.403387,-0.665078,-0.722808,-0.40907,-0.354371,-0.180501,-0.402884,-0.433613,-0.456636,-0.673741,-0.611941,-0.40322,-0.592151,-0.441448,-0.721137,-0.745727
16,"WALKING_DOWNSTAIRS",0.295587,-0.01839,-0.119874,0.917818,-0.058483,-0.225382,0.090786,-0.014811,-0.029312,-0.022537,-0.068265,0.083538,-0.103904,-0.056769,-0.061214,0.19108,0.19108,-0.165909,-0.30982,-0.590897,0.036826,-0.134598,-0.047694,-0.447958,-0.002646,0.035294,-0.155445,-0.289958,-0.241974,-0.368978,-0.417064,-0.376638,-0.420844,-0.479513,-0.375001,-0.282625,0.079106,-0.121322,0.114032,0.020139,-0.074566,-0.014841,-0.488254,0.041547,-0.589663,0.102928,0.207252,-0.146994,0.011435,-0.957785,-0.955488,-0.910589,-0.101187,-0.261685,-0.303382,-0.454188,-0.528329,-0.444636,-0.623676,-0.583422,-0.540633,0.119184,0.119184,-0.07835,-0.422315,-0.595822,0.266115,-0.208681,-0.037972,-0.125683,-0.281507,-0.364027,-0.470373,-0.565214,-0.521101,-0.053414,-0.091962,-0.47994,-0.63348
16,"WALKING_UPSTAIRS",0.255986,-0.014365,-0.124075,0.826874,-0.080593,-0.37906,0.076253,0.017373,0.038053,0.071841,-0.048614,-0.007793,-0.140908,-0.029621,-0.035416,-0.23399,-0.23399,-0.483219,-0.308261,-0.737705,-0.474984,-0.268064,-0.335853,-0.438031,-0.223645,-0.301508,-0.546089,-0.468605,-0.565221,-0.332238,-0.535799,-0.51956,-0.5324,-0.642018,-0.492427,-0.380644,-0.311988,-0.419784,-0.37065,-0.09374,-0.475598,0.067344,-0.630547,-0.279231,-0.787834,0.134538,-0.397084,-0.163733,-0.129284,-0.948414,-0.933657,-0.90765,-0.521089,-0.425626,-0.593411,-0.508087,-0.586383,-0.365025,-0.707264,-0.774719,-0.717101,-0.334795,-0.334795,-0.493067,-0.51819,-0.797293,-0.369636,-0.166324,-0.094561,-0.538073,-0.417127,-0.620124,-0.509896,-0.559601,-0.387309,-0.418924,-0.519931,-0.532487,-0.825314
17,"STANDING",0.26978,-0.016846,-0.107006,-0.199133,0.658792,0.722658,0.077909,0.007069,-0.000144,-0.023476,-0.094458,0.11144,-0.10205,-0.036196,-0.060493,-0.953021,-0.953021,-0.981608,-0.960733,-0.985542,-0.974359,-0.954648,-0.965406,-0.115142,0.054608,0.083447,-0.981472,-0.977212,-0.98038,0.188448,0.027931,0.026575,-0.971949,-0.973669,-0.976165,0.006568,0.015485,0.131971,-0.961046,-0.049468,-0.979687,0.374274,-0.969014,-0.046557,-0.982766,0.242851,-0.972961,-0.944793,-0.953477,-0.961063,-0.961467,-0.957165,-0.981489,-0.976961,-0.982813,-0.975893,-0.971484,-0.976201,-0.980792,-0.983136,-0.988222,-0.948258,-0.948258,-0.980127,-0.959325,-0.982038,-0.972439,-0.942792,-0.950117,-0.983213,-0.978344,-0.983854,-0.977203,-0.970628,-0.978357,-0.949043,-0.979657,-0.960024,-0.981983
17,"SITTING",0.277357,-0.014156,-0.113624,0.944884,-0.002815,-0.135804,0.075071,0.00561,-0.001554,-0.042549,-0.066925,0.086005,-0.094248,-0.041113,-0.05109,-0.972747,-0.972747,-0.992815,-0.967178,-0.996335,-0.993969,-0.969928,-0.974842,0.028487,0.135749,0.183914,-0.994543,-0.988327,-0.988828,0.23201,0.088534,0.099508,-0.988411,-0.988794,-0.981617,0.167685,-0.148799,0.12343,-0.973627,0.12601,-0.991427,0.381521,-0.983369,-0.018176,-0.995205,0.358682,-0.994444,-0.961859,-0.965729,-0.990197,-0.96672,-0.956611,-0.994341,-0.988637,-0.990529,-0.989638,-0.986129,-0.979705,-0.995256,-0.994982,-0.993841,-0.965065,-0.965065,-0.991446,-0.97541,-0.994447,-0.994657,-0.959789,-0.962921,-0.994613,-0.989916,-0.990818,-0.990041,-0.984813,-0.98097,-0.9654,-0.99032,-0.974711,-0.993625
17,"LAYING",0.277943,-0.017412,-0.111432,0.904679,-0.257487,-0.202688,0.074086,0.006579,-0.004036,-0.026958,-0.077063,0.088056,-0.101289,-0.040452,-0.054633,-0.977636,-0.977636,-0.991743,-0.978185,-0.993673,-0.990928,-0.974171,-0.980232,-0.032553,0.045521,0.107585,-0.992129,-0.986278,-0.989564,0.257118,0.073999,0.084723,-0.980696,-0.987334,-0.985955,-0.139035,-0.162737,0.06018,-0.980968,0.119058,-0.990163,0.426849,-0.984291,-0.115635,-0.992724,0.314618,-0.991164,-0.968177,-0.970463,-0.985751,-0.97581,-0.969172,-0.992094,-0.986661,-0.991217,-0.981373,-0.985121,-0.985538,-0.989257,-0.9937,-0.992327,-0.975377,-0.975377,-0.990363,-0.977681,-0.992372,-0.991319,-0.966427,-0.966999,-0.992775,-0.9882,-0.99145,-0.981791,-0.983947,-0.986725,-0.975505,-0.989472,-0.977263,-0.992177
17,"WALKING",0.272342,-0.018488,-0.109792,0.928112,-0.179927,-0.190266,0.077319,0.01301,0.024375,-0.009223,-0.083977,0.075713,-0.109959,-0.037925,-0.051381,-0.151151,-0.151151,-0.301093,-0.33501,-0.517167,-0.360992,-0.065027,-0.382833,-0.414941,0.008571,-0.093333,-0.423446,-0.194233,-0.523427,-0.436808,-0.400493,-0.446732,-0.407717,-0.490166,-0.398809,-0.102583,-0.076168,-0.163271,-0.42938,0.174349,-0.335939,0.02741,-0.518618,0.351565,-0.582712,0.152044,-0.3195,-0.01758,-0.265824,-0.980983,-0.968613,-0.956903,-0.355493,-0.093539,-0.534303,-0.479814,-0.454933,-0.386044,-0.431296,-0.560203,-0.524423,-0.461838,-0.461838,-0.275673,-0.522495,-0.539708,-0.304806,-0.055614,-0.262392,-0.343866,-0.047038,-0.543873,-0.504849,-0.439239,-0.438769,-0.565163,-0.211232,-0.61532,-0.520385
17,"WALKING_DOWNSTAIRS",0.293918,-0.016736,-0.089243,0.928818,-0.151077,-0.160963,0.118251,-0.011383,-0.009398,0.067773,-0.123517,0.016288,-0.10777,-0.03817,-0.058252,0.148951,0.148951,-0.221632,-0.232642,-0.540326,-0.022624,-0.130273,-0.318082,-0.514562,-0.155801,-0.113333,-0.215092,-0.351268,-0.498668,-0.508557,-0.559086,-0.452939,-0.316413,-0.451127,-0.40338,-0.279498,-0.074445,-0.154727,0.058068,-0.055363,-0.18868,-0.044595,-0.409439,-0.025892,-0.577349,0.163045,0.18772,-0.060789,-0.231064,-0.950026,-0.946577,-0.901098,-0.103436,-0.304064,-0.536332,-0.370437,-0.459282,-0.468463,-0.526802,-0.572145,-0.542771,0.091408,0.091408,-0.206577,-0.352687,-0.592319,0.258942,-0.086053,-0.245414,-0.071877,-0.298931,-0.573044,-0.393195,-0.46939,-0.54095,-0.061888,-0.236539,-0.428869,-0.643399
17,"WALKING_UPSTAIRS",0.252605,-0.022865,-0.12129,0.853531,-0.284154,-0.298171,0.076804,0.030836,0.007595,-0.030425,-0.054846,0.056093,-0.142655,-0.04145,-0.022348,-0.012806,-0.012806,-0.357234,-0.235191,-0.637367,-0.139752,-0.11752,-0.399923,-0.529235,-0.156694,-0.258321,-0.360272,-0.377052,-0.633018,-0.576044,-0.474056,-0.552823,-0.416223,-0.521435,-0.324274,-0.230934,-0.210552,-0.349179,-0.150306,-0.184409,-0.3603,-0.089014,-0.504067,-0.103521,-0.669009,0.086554,-0.062953,-0.013172,-0.230221,-0.94946,-0.915973,-0.93016,-0.292666,-0.349792,-0.657431,-0.496563,-0.493044,-0.234402,-0.606044,-0.676723,-0.610586,-0.102878,-0.102878,-0.390912,-0.440837,-0.682312,-0.035538,-0.025278,-0.204816,-0.287219,-0.365114,-0.680326,-0.524468,-0.481154,-0.277891,-0.217393,-0.437383,-0.496445,-0.724156
18,"STANDING",0.274692,-0.017394,-0.107699,-0.220601,0.719755,0.605495,0.074999,0.011702,-0.001213,-0.025176,-0.083759,0.093778,-0.099715,-0.039344,-0.059314,-0.986456,-0.986456,-0.988322,-0.980741,-0.993095,-0.98518,-0.98491,-0.988607,-0.097528,0.26446,0.324276,-0.986405,-0.985865,-0.989117,0.159761,0.055169,0.166856,-0.992437,-0.985611,-0.984999,0.055156,-0.055605,0.193084,-0.986788,0.339473,-0.988548,0.393636,-0.984329,0.159375,-0.991901,0.320132,-0.984528,-0.986161,-0.987659,-0.982716,-0.994094,-0.990957,-0.985921,-0.985554,-0.99066,-0.992873,-0.984203,-0.985108,-0.996104,-0.990548,-0.992548,-0.986465,-0.986465,-0.989526,-0.980561,-0.992153,-0.984322,-0.986746,-0.987225,-0.986641,-0.986211,-0.990745,-0.993019,-0.983458,-0.986483,-0.987648,-0.989711,-0.981469,-0.992738
18,"SITTING",0.27727,-0.012869,-0.111905,0.909816,0.129886,0.161877,0.076623,0.006946,0.002788,-0.033306,-0.06858,0.084814,-0.095472,-0.039713,-0.052303,-0.983674,-0.983674,-0.98987,-0.977635,-0.994873,-0.993145,-0.976539,-0.982996,0.051236,0.17129,0.171459,-0.991925,-0.983642,-0.98869,0.234748,0.006872,0.043744,-0.989962,-0.988703,-0.983027,0.113675,-0.150376,0.103203,-0.984781,0.304581,-0.990407,0.459091,-0.986535,0.049256,-0.994808,0.329617,-0.994348,-0.974928,-0.977573,-0.994044,-0.984035,-0.97834,-0.991625,-0.984003,-0.990153,-0.991957,-0.986753,-0.981525,-0.99417,-0.994224,-0.992814,-0.981595,-0.981595,-0.991159,-0.981373,-0.994869,-0.994907,-0.97498,-0.975722,-0.992039,-0.985695,-0.990142,-0.992575,-0.98571,-0.982797,-0.982226,-0.991044,-0.981253,-0.994968
18,"LAYING",0.278459,-0.016635,-0.108453,0.947573,-0.204206,-0.048577,0.075354,0.01047,-0.001816,-0.026587,-0.073226,0.084319,-0.098717,-0.040657,-0.053238,-0.972607,-0.972607,-0.985965,-0.963007,-0.988686,-0.99041,-0.961239,-0.975773,0.01567,-0.04371,-0.017642,-0.989545,-0.975244,-0.986266,0.200296,-0.157432,0.00409,-0.964429,-0.983561,-0.974294,-0.250059,-0.264498,-0.100456,-0.976798,0.044793,-0.984987,0.361014,-0.972353,-0.21256,-0.988961,0.09854,-0.99202,-0.954223,-0.961874,-0.99427,-0.981336,-0.976044,-0.989437,-0.975278,-0.988455,-0.962254,-0.980417,-0.97282,-0.981971,-0.991152,-0.986259,-0.972286,-0.972286,-0.986015,-0.959797,-0.98852,-0.992789,-0.952912,-0.957216,-0.990288,-0.977179,-0.989276,-0.962273,-0.978802,-0.974823,-0.973265,-0.986277,-0.959113,-0.988407
